project_name,migration_direction,set_folder_name,fold_name,model_name,prompt_mode,gemma_max_cos,gemma_max_bleu,llama_max_cos,llama_max_bleu,mistral_max_cos,mistral_max_bleu,gpt-4_max_cos,gpt-4_max_bleu,cimig_max_cos,cimig_max_bleu,best_model_by_bleu,best_bleu,best_model_by_cos,best_cos
komoot_photon,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.60,0.29,cimig,0.29,cimig,0.60
kordamp_ikonli,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.45,0.26,cimig,0.26,cimig,0.45
kordamp_ikonli,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.45,0.26,cimig,0.26,cimig,0.45
kordamp_ikonli,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.45,0.26,cimig,0.26,cimig,0.45
kordamp_ikonli,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.45,0.26,cimig,0.26,cimig,0.45
kordamp_ikonli,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.67,0.30,cimig,0.30,cimig,0.67
kordamp_ikonli,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.67,0.30,cimig,0.30,cimig,0.67
kordamp_ikonli,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.67,0.30,cimig,0.30,cimig,0.67
kordamp_ikonli,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.67,0.30,cimig,0.30,cimig,0.67
kryptokrauts_aepp-sdk-java,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.18,0.03,cimig,0.03,cimig,0.18
kryptokrauts_aepp-sdk-java,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.18,0.03,cimig,0.03,cimig,0.18
kryptokrauts_aepp-sdk-java,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.18,0.03,cimig,0.03,cimig,0.18
kryptokrauts_aepp-sdk-java,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.18,0.03,cimig,0.03,cimig,0.18
kryptokrauts_aepp-sdk-java,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.43,0.06,cimig,0.06,cimig,0.43
kryptokrauts_aepp-sdk-java,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.43,0.06,cimig,0.06,cimig,0.43
kryptokrauts_aepp-sdk-java,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.43,0.06,cimig,0.06,cimig,0.43
kryptokrauts_aepp-sdk-java,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.43,0.06,cimig,0.06,cimig,0.43
line_decaton,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.21,0.06,cimig,0.06,cimig,0.21
line_decaton,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.21,0.06,cimig,0.06,cimig,0.21
line_decaton,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.21,0.06,cimig,0.06,cimig,0.21
line_decaton,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.21,0.06,cimig,0.06,cimig,0.21
line_decaton,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.64,0.35,cimig,0.35,cimig,0.64
line_decaton,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.64,0.35,cimig,0.35,cimig,0.64
line_decaton,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.64,0.35,cimig,0.35,cimig,0.64
line_decaton,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.64,0.35,cimig,0.35,cimig,0.64
linkedin_avro-util,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.32,0.06,cimig,0.06,cimig,0.32
linkedin_avro-util,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.32,0.06,cimig,0.06,cimig,0.32
linkedin_avro-util,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.32,0.06,cimig,0.06,cimig,0.32
linkedin_avro-util,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.32,0.06,cimig,0.06,cimig,0.32
linkedin_avro-util,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.48,0.07,cimig,0.07,cimig,0.48
linkedin_avro-util,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.48,0.07,cimig,0.07,cimig,0.48
linkedin_avro-util,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.48,0.07,cimig,0.07,cimig,0.48
linkedin_avro-util,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.48,0.07,cimig,0.07,cimig,0.48
mate-academy_hibernate-configuration-hw,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.45,0.10,cimig,0.10,cimig,0.45
mate-academy_hibernate-configuration-hw,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.45,0.10,cimig,0.10,cimig,0.45
mate-academy_hibernate-configuration-hw,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.45,0.10,cimig,0.10,cimig,0.45
mate-academy_hibernate-configuration-hw,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.45,0.10,cimig,0.10,cimig,0.45
mate-academy_hibernate-configuration-hw,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.44,0.34,cimig,0.34,cimig,0.44
mate-academy_hibernate-configuration-hw,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.44,0.34,cimig,0.34,cimig,0.44
mate-academy_hibernate-configuration-hw,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.44,0.34,cimig,0.34,cimig,0.44
mate-academy_hibernate-configuration-hw,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.44,0.34,cimig,0.34,cimig,0.44
mendhak_gpslogger,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.34,0.01,cimig,0.01,cimig,0.34
mendhak_gpslogger,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.34,0.01,cimig,0.01,cimig,0.34
mendhak_gpslogger,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.34,0.01,cimig,0.01,cimig,0.34
mendhak_gpslogger,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.34,0.01,cimig,0.01,cimig,0.34
mendhak_gpslogger,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.51,0.36,cimig,0.36,cimig,0.51
mendhak_gpslogger,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.51,0.36,cimig,0.36,cimig,0.51
mendhak_gpslogger,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.51,0.36,cimig,0.36,cimig,0.51
mendhak_gpslogger,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.51,0.36,cimig,0.36,cimig,0.51
michaelliao_itranswarp,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.37,0.10,cimig,0.10,cimig,0.37
michaelliao_itranswarp,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.37,0.10,cimig,0.10,cimig,0.37
michaelliao_itranswarp,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.37,0.10,cimig,0.10,cimig,0.37
michaelliao_itranswarp,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.37,0.10,cimig,0.10,cimig,0.37
michaelliao_itranswarp,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.44,0.06,cimig,0.06,cimig,0.44
michaelliao_itranswarp,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.44,0.06,cimig,0.06,cimig,0.44
michaelliao_itranswarp,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.44,0.06,cimig,0.06,cimig,0.44
michaelliao_itranswarp,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.44,0.06,cimig,0.06,cimig,0.44
micheljung_nocatch,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.28,0.05,cimig,0.05,cimig,0.28
micheljung_nocatch,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.28,0.05,cimig,0.05,cimig,0.28
micheljung_nocatch,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.28,0.05,cimig,0.05,cimig,0.28
micheljung_nocatch,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.28,0.05,cimig,0.05,cimig,0.28
micheljung_nocatch,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.33,0.18,cimig,0.18,cimig,0.33
micheljung_nocatch,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.33,0.18,cimig,0.18,cimig,0.33
micheljung_nocatch,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.33,0.18,cimig,0.18,cimig,0.33
micheljung_nocatch,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.33,0.18,cimig,0.18,cimig,0.33
miho_VTCC,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.49,0.27,cimig,0.27,cimig,0.49
miho_VTCC,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.49,0.27,cimig,0.27,cimig,0.49
miho_VTCC,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.49,0.27,cimig,0.27,cimig,0.49
miho_VTCC,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.49,0.27,cimig,0.27,cimig,0.49
miho_VTCC,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.17,cimig,0.17,cimig,0.40
miho_VTCC,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.17,cimig,0.17,cimig,0.40
miho_VTCC,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.17,cimig,0.17,cimig,0.40
miho_VTCC,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.17,cimig,0.17,cimig,0.40
minio_minio-java,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.15,cimig,0.15,cimig,0.39
minio_minio-java,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.15,cimig,0.15,cimig,0.39
minio_minio-java,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.15,cimig,0.15,cimig,0.39
minio_minio-java,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.15,cimig,0.15,cimig,0.39
minio_minio-java,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.52,0.20,cimig,0.20,cimig,0.52
minio_minio-java,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.52,0.20,cimig,0.20,cimig,0.52
minio_minio-java,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.52,0.20,cimig,0.20,cimig,0.52
minio_minio-java,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.52,0.20,cimig,0.20,cimig,0.52
msmobility_silo,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.36,cimig,0.36,cimig,0.39
msmobility_silo,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.36,cimig,0.36,cimig,0.39
msmobility_silo,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.36,cimig,0.36,cimig,0.39
msmobility_silo,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.36,cimig,0.36,cimig,0.39
msmobility_silo,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.60,0.47,cimig,0.47,cimig,0.60
msmobility_silo,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.60,0.47,cimig,0.47,cimig,0.60
msmobility_silo,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.60,0.47,cimig,0.47,cimig,0.60
msmobility_silo,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.60,0.47,cimig,0.47,cimig,0.60
neo4j-contrib_neo4j-jdbc,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
neo4j-contrib_neo4j-jdbc,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
neo4j-contrib_neo4j-jdbc,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
neo4j-contrib_neo4j-jdbc,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
neo4j-contrib_neo4j-jdbc,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.65,0.42,cimig,0.42,cimig,0.65
neo4j-contrib_neo4j-jdbc,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.65,0.42,cimig,0.42,cimig,0.65
neo4j-contrib_neo4j-jdbc,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.65,0.42,cimig,0.42,cimig,0.65
neo4j-contrib_neo4j-jdbc,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.65,0.42,cimig,0.42,cimig,0.65
nhl_dflib,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.24,cimig,0.24,cimig,0.39
nhl_dflib,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.24,cimig,0.24,cimig,0.39
nhl_dflib,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.24,cimig,0.24,cimig,0.39
nhl_dflib,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.24,cimig,0.24,cimig,0.39
nhl_dflib,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.51,0.02,cimig,0.02,cimig,0.51
nhl_dflib,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.51,0.02,cimig,0.02,cimig,0.51
nhl_dflib,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.51,0.02,cimig,0.02,cimig,0.51
nhl_dflib,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.51,0.02,cimig,0.02,cimig,0.51
nkonev_blog,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.29,0.11,cimig,0.11,cimig,0.29
nkonev_blog,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.29,0.11,cimig,0.11,cimig,0.29
nkonev_blog,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.29,0.11,cimig,0.11,cimig,0.29
nkonev_blog,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.29,0.11,cimig,0.11,cimig,0.29
nkonev_blog,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.42,0.02,cimig,0.02,cimig,0.42
nkonev_blog,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.42,0.02,cimig,0.02,cimig,0.42
nkonev_blog,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.42,0.02,cimig,0.02,cimig,0.42
nkonev_blog,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.42,0.02,cimig,0.02,cimig,0.42
nsoft_jesterj,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
nsoft_jesterj,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
nsoft_jesterj,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
nsoft_jesterj,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
nsoft_jesterj,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.47,0.23,cimig,0.23,cimig,0.47
nsoft_jesterj,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.47,0.23,cimig,0.23,cimig,0.47
nsoft_jesterj,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.47,0.23,cimig,0.23,cimig,0.47
nsoft_jesterj,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.47,0.23,cimig,0.23,cimig,0.47
opencadc_cadc-target-resolver,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.60,0.24,cimig,0.24,cimig,0.60
opencadc_cadc-target-resolver,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.60,0.24,cimig,0.24,cimig,0.60
opencadc_cadc-target-resolver,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.60,0.24,cimig,0.24,cimig,0.60
opencadc_cadc-target-resolver,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.60,0.24,cimig,0.24,cimig,0.60
opencadc_cadc-target-resolver,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.33,0.17,cimig,0.17,cimig,0.33
opencadc_cadc-target-resolver,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.33,0.17,cimig,0.17,cimig,0.33
opencadc_cadc-target-resolver,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.33,0.17,cimig,0.17,cimig,0.33
opencadc_cadc-target-resolver,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.33,0.17,cimig,0.17,cimig,0.33
orien_bean-matchers,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.70,0.36,cimig,0.36,cimig,0.70
orien_bean-matchers,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.70,0.36,cimig,0.36,cimig,0.70
orien_bean-matchers,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.70,0.36,cimig,0.36,cimig,0.70
orien_bean-matchers,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.70,0.36,cimig,0.36,cimig,0.70
orien_bean-matchers,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.57,0.39,cimig,0.39,cimig,0.57
orien_bean-matchers,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.57,0.39,cimig,0.39,cimig,0.57
orien_bean-matchers,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.57,0.39,cimig,0.39,cimig,0.57
orien_bean-matchers,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.57,0.39,cimig,0.39,cimig,0.57
otavanopisto_muikku,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
otavanopisto_muikku,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
otavanopisto_muikku,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
otavanopisto_muikku,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.27,0.05,cimig,0.05,cimig,0.27
otavanopisto_muikku,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.46,0.00,cimig,0.00,cimig,0.46
otavanopisto_muikku,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.46,0.00,cimig,0.00,cimig,0.46
otavanopisto_muikku,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.46,0.00,cimig,0.00,cimig,0.46
otavanopisto_muikku,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.46,0.00,cimig,0.00,cimig,0.46
otto-de_synapse,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.26,0.01,cimig,0.01,cimig,0.26
otto-de_synapse,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.26,0.01,cimig,0.01,cimig,0.26
otto-de_synapse,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.26,0.01,cimig,0.01,cimig,0.26
otto-de_synapse,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.26,0.01,cimig,0.01,cimig,0.26
otto-de_synapse,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.37,0.14,cimig,0.14,cimig,0.37
otto-de_synapse,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.37,0.14,cimig,0.14,cimig,0.37
otto-de_synapse,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.37,0.14,cimig,0.14,cimig,0.37
otto-de_synapse,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.37,0.14,cimig,0.14,cimig,0.37
parse-community_Parse-SDK-Android,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.44,0.36,cimig,0.36,cimig,0.44
parse-community_Parse-SDK-Android,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.44,0.36,cimig,0.36,cimig,0.44
parse-community_Parse-SDK-Android,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.44,0.36,cimig,0.36,cimig,0.44
parse-community_Parse-SDK-Android,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.44,0.36,cimig,0.36,cimig,0.44
parse-community_Parse-SDK-Android,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.49,0.23,cimig,0.23,cimig,0.49
parse-community_Parse-SDK-Android,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.49,0.23,cimig,0.23,cimig,0.49
parse-community_Parse-SDK-Android,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.49,0.23,cimig,0.23,cimig,0.49
parse-community_Parse-SDK-Android,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.49,0.23,cimig,0.23,cimig,0.49
playframework_play1,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.50,0.30,cimig,0.30,cimig,0.50
playframework_play1,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.50,0.30,cimig,0.30,cimig,0.50
playframework_play1,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.50,0.30,cimig,0.30,cimig,0.50
playframework_play1,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.50,0.30,cimig,0.30,cimig,0.50
playframework_play1,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.58,0.11,cimig,0.11,cimig,0.58
playframework_play1,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.58,0.11,cimig,0.11,cimig,0.58
playframework_play1,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.58,0.11,cimig,0.11,cimig,0.58
playframework_play1,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.58,0.11,cimig,0.11,cimig,0.58
primefaces-extensions_primefaces-integration-tests,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.67,0.11,cimig,0.11,cimig,0.67
primefaces-extensions_primefaces-integration-tests,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.67,0.11,cimig,0.11,cimig,0.67
primefaces-extensions_primefaces-integration-tests,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.67,0.11,cimig,0.11,cimig,0.67
primefaces-extensions_primefaces-integration-tests,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.67,0.11,cimig,0.11,cimig,0.67
primefaces-extensions_primefaces-integration-tests,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.58,0.19,cimig,0.19,cimig,0.58
primefaces-extensions_primefaces-integration-tests,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.58,0.19,cimig,0.19,cimig,0.58
primefaces-extensions_primefaces-integration-tests,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.58,0.19,cimig,0.19,cimig,0.58
primefaces-extensions_primefaces-integration-tests,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.58,0.19,cimig,0.19,cimig,0.58
princesslana_smalld,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.33,cimig,0.33,cimig,0.40
princesslana_smalld,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.33,cimig,0.33,cimig,0.40
princesslana_smalld,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.33,cimig,0.33,cimig,0.40
princesslana_smalld,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.33,cimig,0.33,cimig,0.40
princesslana_smalld,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
princesslana_smalld,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
princesslana_smalld,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
princesslana_smalld,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.34,0.07,cimig,0.07,cimig,0.34
qlefevre_crud-admin-spring-boot-starter,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qlefevre_crud-admin-spring-boot-starter,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qlefevre_crud-admin-spring-boot-starter,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qlefevre_crud-admin-spring-boot-starter,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qlefevre_crud-admin-spring-boot-starter,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.25,cimig,0.25,cimig,0.40
qlefevre_crud-admin-spring-boot-starter,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.25,cimig,0.25,cimig,0.40
